Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Region,TaxReturnsFiled,EstimatedPopulation,TotalWages
84532,STANDARD,MOAB,UT,PRIMARY,38.45,-109.6,NA-US-UT-MOAB,West,"4,548","7,719","130,200,150.00"
85551,PO BOX,SOLOMON,AZ,PRIMARY,32.8,-109.61,NA-US-AZ-SOLOMON,West,296,558,"9,313,842.00"
59464,STANDARD,MOORE,MT,PRIMARY,46.88,-109.61,NA-US-MT-MOORE,West,,,
59069,STANDARD,REED POINT,MT,PRIMARY,45.63,-109.63,NA-US-MT-REED POINT,West,255,467,"6,365,619.00"
82923,STANDARD,BOULDER,WY,PRIMARY,42.72,-109.63,NA-US-WY-BOULDER,West,294,519,"12,601,445.00"
85940,PO BOX,VERNON,AZ,PRIMARY,34.22,-109.64,NA-US-AZ-VERNON,West,420,787,"8,625,428.00"
82513,STANDARD,DUBOIS,WY,PRIMARY,43.53,-109.64,NA-US-WY-DUBOIS,West,"1,046","1,693","26,521,718.00"
86505,STANDARD,GANADO,AZ,PRIMARY,35.67,-109.65,NA-US-AZ-GANADO,West,"1,444","2,610","40,221,537.00"
85546,STANDARD,SAFFORD,AZ,PRIMARY,32.7,-109.65,NA-US-AZ-SAFFORD,West,"5,741","10,849","199,122,759.00"
59028,STANDARD,FISHTAIL,MT,PRIMARY,45.33,-109.67,NA-US-MT-FISHTAIL,West,,,
59418,STANDARD,BUFFALO,MT,PRIMARY,46.8,-109.68,NA-US-MT-BUFFALO,West,,,
59453,STANDARD,JUDITH GAP,MT,PRIMARY,46.63,-109.68,NA-US-MT-JUDITH GAP,West,,,
85617,STANDARD,MC NEAL,AZ,PRIMARY,31.55,-109.69,NA-US-AZ-MC NEAL,West,468,841,"11,380,033.00"
85924,STANDARD,CONCHO,AZ,PRIMARY,34.51,-109.69,NA-US-AZ-CONCHO,West,734,"1,320","16,504,870.00"
85610,STANDARD,ELFRIDA,AZ,PRIMARY,31.73,-109.7,NA-US-AZ-ELFRIDA,West,453,845,"11,080,415.00"
85930,PO BOX,MCNARY,AZ,PRIMARY,34.06,-109.7,NA-US-AZ-MCNARY,West,,,
85548,PO BOX,SAFFORD,AZ,PRIMARY,32.77,-109.71,NA-US-AZ-SAFFORD,West,690,"1,241","24,221,605.00"
84063,STANDARD,RANDLETT,UT,PRIMARY,40.18,-109.71,NA-US-UT-RANDLETT,West,,,
59501,STANDARD,HAVRE,MT,PRIMARY,48.56,-109.73,NA-US-MT-HAVRE,West,"6,240","10,582","186,608,098.00"
59033,STANDARD,GREYCLIFF,MT,PRIMARY,45.72,-109.75,NA-US-MT-GREYCLIFF,West,,,
85552,STANDARD,THATCHER,AZ,PRIMARY,32.82,-109.78,NA-US-AZ-THATCHER,West,"2,354","4,487","90,479,970.00"
85531,PO BOX,CENTRAL,AZ,PRIMARY,32.86,-109.78,NA-US-AZ-CENTRAL,West,,,
84046,STANDARD,MANILA,UT,PRIMARY,40.94,-109.79,NA-US-UT-MANILA,West,267,508,"8,482,066.00"
84026,STANDARD,FORT DUCHESNE,UT,PRIMARY,40.29,-109.8,NA-US-UT-FORT DUCHESNE,West,813,"1,533","24,216,004.00"
59061,STANDARD,NYE,MT,PRIMARY,45.36,-109.81,NA-US-MT-NYE,West,,,
85644,PO BOX,WILLCOX,AZ,PRIMARY,32.25,-109.83,NA-US-AZ-WILLCOX,West,618,"1,138","17,368,419.00"
59055,STANDARD,MELVILLE,MT,PRIMARY,46.12,-109.83,NA-US-MT-MELVILLE,West,,,
86535,PO BOX,DENNEHOTSO,AZ,PRIMARY,36.8,-109.84,NA-US-AZ-DENNEHOTSO,West,,,
84039,STANDARD,LAPOINT,UT,PRIMARY,40.39,-109.84,NA-US-UT-LAPOINT,West,391,772,"17,768,323.00"
84076,STANDARD,TRIDELL,UT,PRIMARY,40.44,-109.84,NA-US-UT-TRIDELL,West,,,
59011,STANDARD,BIG TIMBER,MT,PRIMARY,45.96,-109.85,NA-US-MT-BIG TIMBER,West,"1,540","2,695","40,805,157.00"
82941,STANDARD,PINEDALE,WY,PRIMARY,42.86,-109.86,NA-US-WY-PINEDALE,West,"2,387","4,227","124,552,494.00"
82929,PO BOX,LITTLE AMERICA,WY,PRIMARY,41.55,-109.86,NA-US-WY-LITTLE AMERICA,West,,,
85603,STANDARD,BISBEE,AZ,PRIMARY,31.44,-109.87,NA-US-AZ-BISBEE,West,"3,097","4,970","75,579,840.00"
86028,PO BOX,PETRIFIED FOREST NATL PK,AZ,PRIMARY,34.79,-109.87,NA-US-AZ-PETRIFIED FOREST NATL PK,West,,,
85926,PO BOX,FORT APACHE,AZ,PRIMARY,34.05,-109.88,NA-US-AZ-FORT APACHE,West,519,"1,038","11,812,690.00"
85543,STANDARD,PIMA,AZ,PRIMARY,33,-109.88,NA-US-AZ-PIMA,West,"1,252","2,521","42,722,673.00"
85643,STANDARD,WILLCOX,AZ,PRIMARY,32.43,-109.88,NA-US-AZ-WILLCOX,West,"2,715","5,166","74,792,859.00"
59036,PO BOX,HARLOWTON,MT,PRIMARY,46.48,-109.88,NA-US-MT-HARLOWTON,West,806,"1,279","14,437,861.00"
85935,STANDARD,PINETOP,AZ,PRIMARY,34.08,-109.9,NA-US-AZ-PINETOP,West,"2,142","3,965","67,863,773.00"
59020,PO BOX,COOKE CITY,MT,PRIMARY,45.08,-109.9,NA-US-MT-COOKE CITY,West,,,
84085,STANDARD,WHITEROCKS,UT,PRIMARY,40.55,-109.9,NA-US-UT-WHITEROCKS,West,,,
85606,STANDARD,COCHISE,AZ,PRIMARY,32.06,-109.91,NA-US-AZ-COCHISE,West,364,634,"8,538,119.00"
85535,STANDARD,EDEN,AZ,PRIMARY,32.97,-109.91,NA-US-AZ-EDEN,West,,,
59430,STANDARD,DENTON,MT,PRIMARY,47.45,-109.92,NA-US-MT-DENTON,West,,,
59462,STANDARD,MOCCASIN,MT,PRIMARY,47.12,-109.92,NA-US-MT-MOCCASIN,West,,,
82938,PO BOX,MC KINNON,WY,PRIMARY,41.02,-109.93,NA-US-WY-MC KINNON,West,,,
85620,PO BOX,NACO,AZ,PRIMARY,31.34,-109.94,NA-US-AZ-NACO,West,456,914,"8,265,147.00"
85942,PO BOX,WOODRUFF,AZ,PRIMARY,34.8,-109.94,NA-US-AZ-WOODRUFF,West,,,
59081,STANDARD,SILVER GATE,MT,PRIMARY,45.01,-109.96,NA-US-MT-SILVER GATE,West,,,
82934,PO BOX,GRANGER,WY,PRIMARY,41.59,-109.96,NA-US-WY-GRANGER,West,,,
86520,PO BOX,BLUE GAP,AZ,PRIMARY,36.07,-109.98,NA-US-AZ-BLUE GAP,West,379,727,"8,884,425.00"
85536,PO BOX,FORT THOMAS,AZ,PRIMARY,32.98,-109.98,NA-US-AZ-FORT THOMAS,West,,,
82925,STANDARD,CORA,WY,PRIMARY,42.94,-109.98,NA-US-WY-CORA,West,,,
84053,STANDARD,NEOLA,UT,PRIMARY,40.41,-109.99,NA-US-UT-NEOLA,West,310,638,"14,758,583.00"
84066,STANDARD,ROOSEVELT,UT,PRIMARY,40.28,-110,NA-US-UT-ROOSEVELT,West,"4,449","8,673","199,591,102.00"
59521,STANDARD,BOX ELDER,MT,PRIMARY,48.31,-110.01,NA-US-MT-BOX ELDER,West,976,"1,946","25,240,831.00"
85902,PO BOX,SHOW LOW,AZ,PRIMARY,34.25,-110.02,NA-US-AZ-SHOW LOW,West,"1,964","3,587","57,252,215.00"
59424,STANDARD,COFFEE CREEK,MT,PRIMARY,47.39,-110.02,NA-US-MT-COFFEE CREEK,West,,,
84052,STANDARD,MYTON,UT,PRIMARY,40.17,-110.02,NA-US-UT-MYTON,West,551,"1,024","20,845,139.00"
84531,PO BOX,MEXICAN HAT,UT,PRIMARY,37.3,-110.02,NA-US-UT-MEXICAN HAT,West,,,
85638,STANDARD,TOMBSTONE,AZ,PRIMARY,31.71,-110.04,NA-US-AZ-TOMBSTONE,West,964,"1,578","20,867,263.00"
85609,PO BOX,DRAGOON,AZ,PRIMARY,32.02,-110.04,NA-US-AZ-DRAGOON,West,,,
86029,PO BOX,SUN VALLEY,AZ,PRIMARY,34.96,-110.05,NA-US-AZ-SUN VALLEY,West,,,
85939,PO BOX,TAYLOR,AZ,PRIMARY,34.43,-110.06,NA-US-AZ-TAYLOR,West,"1,501","3,015","48,568,762.00"
59532,STANDARD,KREMLIN,MT,PRIMARY,48.6,-110.06,NA-US-MT-KREMLIN,West,,,
85901,STANDARD,SHOW LOW,AZ,PRIMARY,34.23,-110.07,NA-US-AZ-SHOW LOW,West,"4,818","8,799","134,340,952.00"
85912,PO BOX,WHITE MOUNTAIN LAKE,AZ,PRIMARY,34.32,-110.07,NA-US-AZ-WHITE MOUNTAIN LAKE,West,,,
59085,STANDARD,TWO DOT,MT,PRIMARY,46.47,-110.07,NA-US-MT-TWO DOT,West,,,
83115,STANDARD,DANIEL,WY,PRIMARY,42.87,-110.07,NA-US-WY-DANIEL,West,304,546,"11,752,038.00"
86031,PO BOX,INDIAN WELLS,AZ,PRIMARY,35.41,-110.08,NA-US-AZ-INDIAN WELLS,West,514,"1,011","12,117,516.00"
85929,STANDARD,LAKESIDE,AZ,PRIMARY,34.1,-110.08,NA-US-AZ-LAKESIDE,West,"3,293","5,963","96,287,770.00"
59520,STANDARD,BIG SANDY,MT,PRIMARY,48,-110.08,NA-US-MT-BIG SANDY,West,511,897,"10,279,845.00"
85941,PO BOX,WHITERIVER,AZ,PRIMARY,33.8,-110.09,NA-US-AZ-WHITERIVER,West,"2,760","5,386","63,561,967.00"
86025,STANDARD,HOLBROOK,AZ,PRIMARY,34.94,-110.09,NA-US-AZ-HOLBROOK,West,"2,152","3,916","66,245,969.00"
85550,PO BOX,SAN CARLOS,AZ,PRIMARY,33.41,-110.11,NA-US-AZ-SAN CARLOS,West,"1,609","3,187","36,942,163.00"
85937,STANDARD,SNOWFLAKE,AZ,PRIMARY,34.64,-110.11,NA-US-AZ-SNOWFLAKE,West,"2,939","5,823","84,451,803.00"
83113,STANDARD,BIG PINEY,WY,PRIMARY,42.54,-110.11,NA-US-WY-BIG PINEY,West,"1,257","2,256","65,736,264.00"
82936,STANDARD,LONETREE,WY,PRIMARY,41.03,-110.14,NA-US-WY-LONETREE,West,,,
85635,STANDARD,SIERRA VISTA,AZ,PRIMARY,31.59,-110.17,NA-US-AZ-SIERRA VISTA,West,"14,762","26,074","518,084,575.00"
85630,STANDARD,SAINT DAVID,AZ,PRIMARY,31.88,-110.18,NA-US-AZ-SAINT DAVID,West,956,"1,787","29,494,948.00"
85636,PO BOX,SIERRA VISTA,AZ,PRIMARY,31.46,-110.18,NA-US-AZ-SIERRA VISTA,West,"1,231","2,074","43,588,268.00"
86033,PO BOX,KAYENTA,AZ,PRIMARY,36.64,-110.18,NA-US-AZ-KAYENTA,West,"2,882","5,641","94,961,598.00"
59452,STANDARD,HOBSON,MT,PRIMARY,46.86,-110.19,NA-US-MT-HOBSON,West,,,
83123,STANDARD,LA BARGE,WY,PRIMARY,42.26,-110.19,NA-US-WY-LA BARGE,West,352,646,"17,860,014.00"
59446,STANDARD,GERALDINE,MT,PRIMARY,47.69,-110.2,NA-US-MT-GERALDINE,West,,,
59052,STANDARD,MC LEOD,MT,PRIMARY,45.44,-110.2,NA-US-MT-MC LEOD,West,,,
84007,STANDARD,BLUEBELL,UT,PRIMARY,40.33,-110.2,NA-US-UT-BLUEBELL,West,256,534,"11,471,434.00"
85650,STANDARD,SIERRA VISTA,AZ,PRIMARY,31.5,-110.21,NA-US-AZ-SIERRA VISTA,West,"6,527","12,112","268,267,510.00"
85627,PO BOX,POMERENE,AZ,PRIMARY,32.09,-110.22,NA-US-AZ-POMERENE,West,,,
59082,PO BOX,SPRINGDALE,MT,PRIMARY,45.73,-110.22,NA-US-MT-SPRINGDALE,West,,,
86510,PO BOX,PINON,AZ,PRIMARY,36.2,-110.23,NA-US-AZ-PINON,West,"1,079","2,128","30,998,106.00"
85615,STANDARD,HEREFORD,AZ,PRIMARY,31.44,-110.23,NA-US-AZ-HEREFORD,West,"4,094","7,576","155,043,929.00"
85530,PO BOX,BYLAS,AZ,PRIMARY,33.07,-110.25,NA-US-AZ-BYLAS,West,593,"1,235","11,300,250.00"
86034,PO BOX,KEAMS CANYON,AZ,PRIMARY,35.76,-110.25,NA-US-AZ-KEAMS CANYON,West,594,"1,112","16,176,826.00"
59525,STANDARD,GILDFORD,MT,PRIMARY,48.69,-110.25,NA-US-MT-GILDFORD,West,,,
84536,PO BOX,MONUMENT VALLEY,UT,PRIMARY,37.08,-110.25,NA-US-UT-MONUMENT VALLEY,West,289,562,"6,648,831.00"
84001,STANDARD,ALTAMONT,UT,PRIMARY,40.43,-110.25,NA-US-UT-ALTAMONT,West,393,787,"18,372,143.00"
85934,PO BOX,PINEDALE,AZ,PRIMARY,34.27,-110.28,NA-US-AZ-PINEDALE,West,,,
85923,PO BOX,CLAY SPRINGS,AZ,PRIMARY,34.36,-110.29,NA-US-AZ-CLAY SPRINGS,West,,,
82937,STANDARD,LYMAN,WY,PRIMARY,41.32,-110.3,NA-US-WY-LYMAN,West,"1,375","2,698","64,414,130.00"
85616,STANDARD,HUACHUCA CITY,AZ,PRIMARY,31.73,-110.31,NA-US-AZ-HUACHUCA CITY,West,"2,309","4,080","68,918,936.00"
85671,PO BOX,SIERRA VISTA,AZ,PRIMARY,31.56,-110.32,NA-US-AZ-SIERRA VISTA,West,,,
59479,STANDARD,STANFORD,MT,PRIMARY,47.04,-110.32,NA-US-MT-STANFORD,West,420,709,"7,116,852.00"
84002,STANDARD,ALTONAH,UT,PRIMARY,40.47,-110.32,NA-US-UT-ALTONAH,West,,,
84533,STANDARD,LAKE POWELL,UT,PRIMARY,37.57,-110.32,NA-US-UT-LAKE POWELL,West,,,
83124,PO BOX,OPAL,WY,PRIMARY,41.77,-110.32,NA-US-WY-OPAL,West,,,
83011,STANDARD,KELLY,WY,PRIMARY,43.6,-110.32,NA-US-WY-KELLY,West,,,
82939,PO BOX,MOUNTAIN VIEW,WY,PRIMARY,41.27,-110.33,NA-US-WY-MOUNTAIN VIEW,West,983,"1,897","48,730,196.00"
85670,PO BOX,FORT HUACHUCA,AZ,PRIMARY,31.55,-110.35,NA-US-AZ-FORT HUACHUCA,West,,,
85613,STANDARD,FORT HUACHUCA,AZ,PRIMARY,31.52,-110.36,NA-US-AZ-FORT HUACHUCA,West,"1,619","3,284","43,521,488.00"
86042,PO BOX,POLACCA,AZ,PRIMARY,35.84,-110.37,NA-US-AZ-POLACCA,West,496,928,"13,160,196.00"
85602,STANDARD,BENSON,AZ,PRIMARY,32.19,-110.38,NA-US-AZ-BENSON,West,"4,004","6,950","112,862,194.00"
82933,STANDARD,FORT BRIDGER,WY,PRIMARY,41.32,-110.38,NA-US-WY-FORT BRIDGER,West,376,706,"16,480,206.00"
86032,PO BOX,JOSEPH CITY,AZ,PRIMARY,35.05,-110.4,NA-US-AZ-JOSEPH CITY,West,551,"1,121","21,454,953.00"
84051,STANDARD,MOUNTAIN HOME,UT,PRIMARY,40.41,-110.4,NA-US-UT-MOUNTAIN HOME,West,,,
82922,STANDARD,BONDURANT,WY,PRIMARY,43.2,-110.41,NA-US-WY-BONDURANT,West,,,
82944,PO BOX,ROBERTSON,WY,PRIMARY,41.18,-110.42,NA-US-WY-ROBERTSON,West,,,
84073,STANDARD,TALMAGE,UT,PRIMARY,40.39,-110.43,NA-US-UT-TALMAGE,West,,,
85928,STANDARD,HEBER,AZ,PRIMARY,34.53,-110.44,NA-US-AZ-HEBER,West,526,"1,006","11,965,656.00"
59447,STANDARD,GEYSER,MT,PRIMARY,47.2,-110.44,NA-US-MT-GEYSER,West,,,
59460,STANDARD,LOMA,MT,PRIMARY,48.05,-110.45,NA-US-MT-LOMA,West,,,
84520,STANDARD,EAST CARBON,UT,PRIMARY,39.51,-110.45,NA-US-UT-EAST CARBON,West,489,885,"12,778,520.00"
59528,STANDARD,HINGHAM,MT,PRIMARY,48.56,-110.47,NA-US-MT-HINGHAM,West,,,
86043,PO BOX,SECOND MESA,AZ,PRIMARY,35.81,-110.48,NA-US-AZ-SECOND MESA,West,590,"1,121","12,271,709.00"
85933,PO BOX,OVERGAARD,AZ,PRIMARY,34.37,-110.48,NA-US-AZ-OVERGAARD,West,979,"1,708","17,042,375.00"
84021,STANDARD,DUCHESNE,UT,PRIMARY,40.1,-110.49,NA-US-UT-DUCHESNE,West,"1,193","2,345","44,556,260.00"
83013,STANDARD,MORAN,WY,PRIMARY,43.84,-110.5,NA-US-WY-MORAN,West,,,
85911,PO BOX,CIBECUE,AZ,PRIMARY,34.15,-110.51,NA-US-AZ-CIBECUE,West,428,849,"7,184,367.00"
82190,STANDARD,YELLOWSTONE NATIONAL PARK,WY,PRIMARY,44.57,-110.51,NA-US-WY-YELLOWSTONE NATIONAL PARK,West,358,515,"14,677,047.00"
86039,PO BOX,KYKOTSMOVI VILLAGE,AZ,PRIMARY,35.91,-110.53,NA-US-AZ-KYKOTSMOVI VILLAGE,West,571,"1,019","14,481,098.00"
85542,STANDARD,PERIDOT,AZ,PRIMARY,33.21,-110.53,NA-US-AZ-PERIDOT,West,743,"1,481","15,422,353.00"
59047,STANDARD,LIVINGSTON,MT,PRIMARY,45.7,-110.53,NA-US-MT-LIVINGSTON,West,"5,894","9,854","168,913,212.00"
59053,STANDARD,MARTINSDALE,MT,PRIMARY,46.47,-110.53,NA-US-MT-MARTINSDALE,West,,,
83116,PO BOX,DIAMONDVILLE,WY,PRIMARY,41.77,-110.53,NA-US-WY-DIAMONDVILLE,West,343,573,"13,843,638.00"
85611,STANDARD,ELGIN,AZ,PRIMARY,31.57,-110.54,NA-US-AZ-ELGIN,West,322,566,"10,358,210.00"
83101,STANDARD,KEMMERER,WY,PRIMARY,41.78,-110.55,NA-US-WY-KEMMERER,West,"1,478","2,676","72,297,790.00"
86030,PO BOX,HOTEVILLA,AZ,PRIMARY,36.07,-110.58,NA-US-AZ-HOTEVILLA,West,372,697,"7,139,965.00"
84539,PO BOX,SUNNYSIDE,UT,PRIMARY,39.67,-110.58,NA-US-UT-SUNNYSIDE,West,,,
85631,STANDARD,SAN MANUEL,AZ,PRIMARY,32.62,-110.59,NA-US-AZ-SAN MANUEL,West,"1,376","2,582","42,959,485.00"
59086,STANDARD,WILSALL,MT,PRIMARY,46.06,-110.59,NA-US-MT-WILSALL,West,360,630,"7,513,380.00"
83121,PO BOX,FRONTIER,WY,PRIMARY,41.79,-110.6,NA-US-WY-FRONTIER,West,,,
59540,STANDARD,RUDYARD,MT,PRIMARY,48.45,-110.61,NA-US-MT-RUDYARD,West,,,
86054,PO BOX,SHONTO,AZ,PRIMARY,36.72,-110.62,NA-US-AZ-SHONTO,West,491,938,"17,084,616.00"
85618,STANDARD,MAMMOTH,AZ,PRIMARY,32.68,-110.62,NA-US-AZ-MAMMOTH,West,656,"1,262","19,205,771.00"
59469,STANDARD,RAYNESFORD,MT,PRIMARY,47.2,-110.63,NA-US-MT-RAYNESFORD,West,,,
86047,STANDARD,WINSLOW,AZ,PRIMARY,35.1,-110.64,NA-US-AZ-WINSLOW,West,"4,897","9,122","144,717,338.00"
59018,PO BOX,CLYDE PARK,MT,PRIMARY,45.86,-110.65,NA-US-MT-CLYDE PARK,West,296,524,"7,916,287.00"
84525,STANDARD,GREEN RIVER,UT,PRIMARY,38.98,-110.65,NA-US-UT-GREEN RIVER,West,479,890,"11,389,990.00"
84072,STANDARD,TABIONA,UT,PRIMARY,40.38,-110.65,NA-US-UT-TABIONA,West,,,
85637,STANDARD,SONOITA,AZ,PRIMARY,31.75,-110.66,NA-US-AZ-SONOITA,West,687,"1,225","26,050,942.00"
85192,STANDARD,WINKELMAN,AZ,PRIMARY,32.88,-110.66,NA-US-AZ-WINKELMAN,West,,,
85744,UNIQUE,TUCSON,AZ,PRIMARY,32.04,-110.67,NA-US-AZ-TUCSON,West,,,
84521,STANDARD,ELMO,UT,PRIMARY,39.28,-110.67,NA-US-UT-ELMO,West,,,
85747,STANDARD,TUCSON,AZ,PRIMARY,32.1,-110.68,NA-US-AZ-TUCSON,West,"9,595","18,812","489,895,139.00"
85641,STANDARD,VAIL,AZ,PRIMARY,31.95,-110.69,NA-US-AZ-VAIL,West,"8,718","17,291","481,344,287.00"
85501,STANDARD,GLOBE,AZ,PRIMARY,33.62,-110.7,NA-US-AZ-GLOBE,West,"3,248","5,795","105,517,878.00"
59030,STANDARD,GARDINER,MT,PRIMARY,45.03,-110.7,NA-US-MT-GARDINER,West,731,"1,136","22,063,334.00"
59530,STANDARD,INVERNESS,MT,PRIMARY,48.61,-110.7,NA-US-MT-INVERNESS,West,,,
59465,STANDARD,NEIHART,MT,PRIMARY,46.93,-110.7,NA-US-MT-NEIHART,West,,,
85624,STANDARD,PATAGONIA,AZ,PRIMARY,31.53,-110.71,NA-US-AZ-PATAGONIA,West,576,949,"12,466,610.00"
85292,STANDARD,WINKELMAN,AZ,PRIMARY,32.94,-110.72,NA-US-AZ-WINKELMAN,West,,,
83012,STANDARD,MOOSE,WY,PRIMARY,43.65,-110.72,NA-US-WY-MOOSE,West,,,
85749,STANDARD,TUCSON,AZ,PRIMARY,32.28,-110.73,NA-US-AZ-TUCSON,West,"9,246","16,821","518,402,048.00"
84031,STANDARD,HANNA,UT,PRIMARY,40.54,-110.73,NA-US-UT-HANNA,West,,,
84542,STANDARD,WELLINGTON,UT,PRIMARY,39.54,-110.74,NA-US-UT-WELLINGTON,West,748,"1,455","26,469,277.00"
85748,STANDARD,TUCSON,AZ,PRIMARY,32.21,-110.75,NA-US-AZ-TUCSON,West,"8,896","15,719","407,966,929.00"
85619,PO BOX,MOUNT LEMMON,AZ,PRIMARY,32.38,-110.75,NA-US-AZ-MOUNT LEMMON,West,,,
84734,PO BOX,HANKSVILLE,UT,PRIMARY,38.27,-110.75,NA-US-UT-HANKSVILLE,West,,,
85731,PO BOX,TUCSON,AZ,PRIMARY,32.21,-110.76,NA-US-AZ-TUCSON,West,724,"1,153","23,156,393.00"
59065,STANDARD,PRAY,MT,PRIMARY,45.31,-110.76,NA-US-MT-PRAY,West,,,
83001,STANDARD,JACKSON,WY,PRIMARY,43.47,-110.76,NA-US-WY-JACKSON,West,"4,776","7,421","249,225,476.00"
83002,PO BOX,JACKSON,WY,PRIMARY,43.47,-110.76,NA-US-WY-JACKSON,West,"5,462","8,862","290,528,195.00"
85502,PO BOX,GLOBE,AZ,PRIMARY,33.39,-110.78,NA-US-AZ-GLOBE,West,"1,111","1,943","35,946,961.00"
85235,PO BOX,HAYDEN,AZ,PRIMARY,32.99,-110.78,NA-US-AZ-HAYDEN,West,,,
85135,STANDARD,HAYDEN,AZ,PRIMARY,33,-110.78,NA-US-AZ-HAYDEN,West,,,
59642,PO BOX,RINGLING,MT,PRIMARY,46.26,-110.78,NA-US-MT-RINGLING,West,,,
59450,STANDARD,HIGHWOOD,MT,PRIMARY,47.58,-110.78,NA-US-MT-HIGHWOOD,West,,,
85730,STANDARD,TUCSON,AZ,PRIMARY,32.17,-110.79,NA-US-AZ-TUCSON,West,"17,496","30,004","562,241,622.00"
59531,STANDARD,JOPLIN,MT,PRIMARY,48.71,-110.79,NA-US-MT-JOPLIN,West,,,
59442,STANDARD,FORT BENTON,MT,PRIMARY,47.98,-110.8,NA-US-MT-FORT BENTON,West,960,"1,618","21,092,484.00"
84501,STANDARD,PRICE,UT,PRIMARY,39.57,-110.8,NA-US-UT-PRICE,West,"5,471","10,223","205,104,902.00"
84529,STANDARD,KENILWORTH,UT,PRIMARY,39.69,-110.8,NA-US-UT-KENILWORTH,West,,,
83025,PO BOX,TETON VILLAGE,WY,PRIMARY,43.57,-110.81,NA-US-WY-TETON VILLAGE,West,456,661,"33,298,186.00"
85715,STANDARD,TUCSON,AZ,PRIMARY,32.25,-110.82,NA-US-AZ-TUCSON,West,"9,207","15,265","358,453,748.00"
85710,STANDARD,TUCSON,AZ,PRIMARY,32.22,-110.82,NA-US-AZ-TUCSON,West,"25,489","41,204","720,278,844.00"
85751,PO BOX,TUCSON,AZ,PRIMARY,32.24,-110.83,NA-US-AZ-TUCSON,West,781,"1,186","26,206,240.00"
85532,PO BOX,CLAYPOOL,AZ,PRIMARY,33.41,-110.83,NA-US-AZ-CLAYPOOL,West,"1,587","2,816","55,772,048.00"
85621,STANDARD,NOGALES,AZ,PRIMARY,31.45,-110.83,NA-US-AZ-NOGALES,West,"8,488","16,600","191,981,269.00"
85750,STANDARD,TUCSON,AZ,PRIMARY,32.29,-110.83,NA-US-AZ-TUCSON,West,"12,030","20,875","724,062,259.00"
85623,STANDARD,ORACLE,AZ,PRIMARY,32.64,-110.84,NA-US-AZ-ORACLE,West,"1,680","2,936","54,428,142.00"
85622,STANDARD,GREEN VALLEY,AZ,PRIMARY,31.76,-110.85,NA-US-AZ-GREEN VALLEY,West,"2,559","4,216","38,587,786.00"
59463,STANDARD,MONARCH,MT,PRIMARY,46.98,-110.85,NA-US-MT-MONARCH,West,,,
85707,PO BOX,TUCSON,AZ,PRIMARY,32.18,-110.86,NA-US-AZ-TUCSON,West,490,571,"9,699,896.00"
59027,STANDARD,EMIGRANT,MT,PRIMARY,45.28,-110.86,NA-US-MT-EMIGRANT,West,472,769,"10,627,945.00"
85708,STANDARD,TUCSON,AZ,PRIMARY,32.17,-110.87,NA-US-AZ-TUCSON,West,"1,010","2,435","35,468,112.00"
86044,STANDARD,TONALEA,AZ,PRIMARY,36.91,-110.87,NA-US-AZ-TONALEA,West,"1,336","2,634","39,043,156.00"
85712,STANDARD,TUCSON,AZ,PRIMARY,32.25,-110.87,NA-US-AZ-TUCSON,West,"14,466","21,914","402,770,633.00"
59412,STANDARD,BELT,MT,PRIMARY,47.26,-110.87,NA-US-MT-BELT,West,827,"1,409","19,236,334.00"
83014,STANDARD,WILSON,WY,PRIMARY,43.5,-110.87,NA-US-WY-WILSON,West,"1,496","2,334","96,854,336.00"
85732,PO BOX,TUCSON,AZ,PRIMARY,32.21,-110.88,NA-US-AZ-TUCSON,West,"1,074","1,595","33,411,072.00"
85711,STANDARD,TUCSON,AZ,PRIMARY,32.21,-110.88,NA-US-AZ-TUCSON,West,"17,554","29,028","506,850,299.00"
85706,STANDARD,TUCSON,AZ,PRIMARY,32.07,-110.88,NA-US-AZ-TUCSON,West,"22,313","42,504","556,720,698.00"
85628,PO BOX,NOGALES,AZ,PRIMARY,31.41,-110.89,NA-US-AZ-NOGALES,West,"1,077","2,082","30,975,283.00"
85734,PO BOX,TUCSON,AZ,PRIMARY,32.11,-110.89,NA-US-AZ-TUCSON,West,"1,071","1,897","34,261,895.00"
85720,PO BOX,TUCSON,AZ,PRIMARY,32.19,-110.89,NA-US-AZ-TUCSON,West,,,
85629,STANDARD,SAHUARITA,AZ,PRIMARY,31.91,-110.9,NA-US-AZ-SAHUARITA,West,"8,949","17,772","415,639,125.00"
85728,PO BOX,TUCSON,AZ,PRIMARY,32.31,-110.91,NA-US-AZ-TUCSON,West,592,883,"28,253,065.00"
85714,STANDARD,TUCSON,AZ,PRIMARY,32.16,-110.91,NA-US-AZ-TUCSON,West,"5,440","10,183","124,840,994.00"
85931,PO BOX,FOREST LAKES,AZ,PRIMARY,34.42,-110.91,NA-US-AZ-FOREST LAKES,West,,,
85777,UNIQUE,TUCSON,AZ,PRIMARY,32.09,-110.91,NA-US-AZ-TUCSON,West,,,
84518,PO BOX,CLEVELAND,UT,PRIMARY,39.4,-110.91,NA-US-UT-CLEVELAND,West,320,655,"12,929,479.00"
85738,PO BOX,CATALINA,AZ,PRIMARY,32.22,-110.92,NA-US-AZ-CATALINA,West,417,688,"10,671,166.00"
